"phenotype","taxon","Nsamples","levels","levels_SampleSize","effect.size","R2","F.stat","Pvalue","FDR"
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003381",2000,"Not Applicable","1718:282",0.31922,0.0015464734411491,3.09432642066542,0.078718940523237,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3001214",2000,"Not Applicable","1718:282",0.02062,1.32842630992647e-05,0.0266017127816634,0.870455970942404,0.988084907194915
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002867",2000,"Not Applicable","1718:282",0.15847,0.000230710903632316,0.463173672164714,0.496223451127726,0.949933729574136
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000375",2000,"Not Applicable","1718:282",-0.25531,0.000622058307654509,1.24309210021214,0.265010251991802,0.90128831423841
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000412",2000,"Not Applicable","1718:282",-0.09627,6.17511347640397e-05,0.123287750786649,0.725532732815203,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003369",2000,"Not Applicable","1718:282",0.15111,0.000191500632323028,0.382469791339613,0.536355000249775,0.96307272838967
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002628",2000,"Not Applicable","1718:282",-0.17875,0.000232868820581401,0.465245973354327,0.49526159292696,0.949933729574136
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002837",2000,"Not Applicable","1718:282",0.14434,0.000140468679775338,0.280300356083261,0.596563326328373,0.970139271895134
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004042",2000,"Not Applicable","1718:282",0.20731,0.000745060694361289,1.48963502629765,0.222417335676407,0.882186704896649
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002639",2000,"Not Applicable","1718:282",-0.10113,9.95046653151645e-05,0.198884294167445,0.655671317163144,0.98050089666473
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3001329",2000,"Not Applicable","1718:282",0.23891,0.00116558105952407,2.33010695669888,0.127051671905776,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000194",2000,"Not Applicable","1718:282",-0.08102,0.000393446927323086,0.786604171676705,0.375235830384212,0.924585179925837
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002612",2000,"Not Applicable","1718:282",-0.16369,0.000895751115616459,1.78949094109833,0.181140670252833,0.871860108022199
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000237",2000,"Not Applicable","1718:282",0.08901,0.000144055079667318,0.288190464725898,0.591442324021151,0.970139271895134
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003097",2000,"Not Applicable","1718:282",0.2198,0.000265725799023642,0.531682306133696,0.465986033154978,0.941680406747817
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002999",2000,"Not Applicable","1718:282",0.01818,4.79719281571821e-06,0.00959587766517087,0.921975047194787,0.994705902817492
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000410",2000,"Not Applicable","1718:282",-0.07819,0.000286812639708554,0.572489382343981,0.449360735328423,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3001777",2000,"Not Applicable","1718:282",-0.19565,0.000990781631273882,1.98002258267384,0.15954379761672,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000567",2000,"Not Applicable","1718:282",-0.05871,6.43787990974113e-05,0.12850712626983,0.720022879625274,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002647",2000,"Not Applicable","1718:282",-0.60985,0.00367094336772367,7.35348298184986,0.00675072135455034,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002930",2000,"Not Applicable","1718:282",-0.3051,0.000603005658131504,1.20467349047264,0.27252204965197,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003775",2000,"Not Applicable","1718:282",0.09873,0.000150906444925844,0.301625284787331,0.58292676729494,0.96911365927494
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003167",2000,"Not Applicable","1718:282",0.21191,0.000415100231161386,0.829158912169602,0.362625854754399,0.916700142143108
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003838",2000,"Not Applicable","1718:282",0.10124,0.000472958306705168,0.946335660081488,0.330771712206471,0.908885947979821
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000206",2000,"Not Applicable","1718:282",0.11469,0.000551502931130496,1.10119248384888,0.2941316563798,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000254",2000,"Not Applicable","1718:282",0.11544,0.000599545634326153,1.19716690750169,0.274020744938645,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000829",2000,"Not Applicable","1718:282",0.13137,0.000480405690860022,0.960386238270373,0.327208408167786,0.908885947979821
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000027",2000,"Not Applicable","1718:282",0.37337,0.00229777434776805,4.6005673402115,0.0320818161513285,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004126",2000,"Not Applicable","1718:282",0.12786,0.000291398661334981,0.581724130565587,0.44572747934531,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003303",2000,"Not Applicable","1718:282",0.09283,0.000126837781965365,0.253202617707111,0.614884538306605,0.972529183846664
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000795",2000,"Not Applicable","1718:282",0.33251,0.00230312475146942,4.61470550061715,0.0318190145378965,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000518",2000,"Not Applicable","1718:282",-0.0281,1.0793242836738e-05,0.0215863501838518,0.883207690443455,0.990584284948316
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003550",2000,"Not Applicable","1718:282",0.37587,0.0023442340542654,4.6909134340164,0.0304406468770335,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003549",2000,"Not Applicable","1718:282",0.35301,0.00168123695866854,3.36807575645929,0.06662014412206,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003548",2000,"Not Applicable","1718:282",0.02573,9.46711648185919e-06,0.0189017329242777,0.89066244963416,0.991266518468786
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003576",2000,"Not Applicable","1718:282",-0.08673,0.000211750788406006,0.423366169962743,0.515337079350057,0.952892338041019
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002688",2000,"Not Applicable","1718:282",-0.15184,0.000393850022807563,0.786272000117034,0.375336653712727,0.924585179925837
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004039",2000,"Not Applicable","1718:282",0.02,1.50672385498515e-05,0.0300652785870779,0.862359786242392,0.988084907194915
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000191",2000,"Not Applicable","1718:282",0.15242,0.000207253442575651,0.414145471715519,0.519946858544923,0.953178944317643
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000196",2000,"Not Applicable","1718:282",0.1448,0.000164868103166303,0.329822737369135,0.565828231673984,0.96911365927494
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000556",2000,"Not Applicable","1718:282",0.15404,0.000396812666335604,0.791961608231556,0.373614935619402,0.924171230287225
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3002629",2000,"Not Applicable","1718:282",0.21291,0.00114279370017454,2.28573592129432,0.13072657722391,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003889",2000,"Not Applicable","1718:282",0.0636,5.7914533233131e-05,0.115631967473822,0.733856925831797,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003899",2000,"Not Applicable","1718:282",-0.08487,0.000158099247787947,0.315779874389557,0.574218017943029,0.96911365927494
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003900",2000,"Not Applicable","1718:282",0.34089,0.00169662287450358,3.39977444929374,0.0653535440300136,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003893",2000,"Not Applicable","1718:282",-0.10508,0.000121592745128507,0.242676703706145,0.622333717427404,0.972529183846664
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003890",2000,"Not Applicable","1718:282",0.29725,0.000993591266049427,1.9884352151649,0.158660471659207,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000676",2000,"Not Applicable","1718:282",0.36292,0.0034349994162718,6.88533098455418,0.00875686316091951,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004127",2000,"Not Applicable","1718:282",0.17381,0.000897911232381458,1.79604167721769,0.18034438255719,0.871860108022199
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000832",2000,"Not Applicable","1718:282",-0.02424,2.64173386732348e-05,0.052764913326868,0.818343667156924,0.984896268264518
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000830",2000,"Not Applicable","1718:282",0.11032,0.000169586625342139,0.339410760638438,0.560235377418715,0.96911365927494
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003288",2000,"Not Applicable","1718:282",0.30726,0.00108668187238597,2.17414698882886,0.140505095443635,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000216",2000,"Not Applicable","1718:282",0.26019,0.00129166326266154,2.59090111430644,0.107637381322139,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003807",2000,"Not Applicable","1718:282",0.38564,0.00342307481245588,6.85539481985933,0.00890426521594824,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003841",2000,"Not Applicable","1718:282",-0.17949,0.000834773749856685,1.66784610605323,0.196696885766064,0.873164607340788
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003751",2000,"Not Applicable","1718:282",-0.1454,0.000940791986869504,1.87939820113793,0.170556763135758,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003950",2000,"Not Applicable","1718:282",0.43747,0.00389359039347465,7.80374416239491,0.00526360309636777,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003390",2000,"Not Applicable","1718:282",0.01755,7.98138350216254e-06,0.0159807036346369,0.899416319879734,0.992576955649472
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004049",2000,"Not Applicable","1718:282",0.07634,0.000102245349734125,0.204137860800299,0.651450527424192,0.979554086988621
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003820",2000,"Not Applicable","1718:282",0.24849,0.00178331880134407,3.56744945422971,0.0590676859024641,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003952",2000,"Not Applicable","1718:282",0.13565,0.000383997820576063,0.766920329056365,0.381276887940678,0.92680552019942
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000516",2000,"Not Applicable","1718:282",0.09269,0.00014326525157385,0.286306389414177,0.592656897537311,0.970139271895134
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000024",2000,"Not Applicable","1718:282",0.07573,9.85336165828621e-05,0.196738218748045,0.657414742617684,0.98050089666473
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003511",2000,"Not Applicable","1718:282",0.28902,0.00119446692937937,2.38853801780716,0.122386493103681,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3004290",2000,"Not Applicable","1718:282",0.14898,0.000544982332410476,1.09482871671728,0.295530547022061,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003926",2000,"Not Applicable","1718:282",-0.10553,0.000306577663780344,0.612471212934799,0.433951750936049,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003316",2000,"Not Applicable","1718:282",0.1392,0.000254010965419791,0.507747705475595,0.476198814154989,0.946523443485311
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000616",2000,"Not Applicable","1718:282",-0.13017,0.000419729463475133,0.838581465986571,0.359913461718063,0.913526848369468
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003386",2000,"Not Applicable","1718:282",0.32411,0.00170549703743063,3.41141690270791,0.0648948224730859,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003924",2000,"Not Applicable","1718:282",-0.25689,0.00144420820974691,2.89281647692175,0.0891310998496678,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003925",2000,"Not Applicable","1718:282",-0.23247,0.00152285151103031,3.06385202196959,0.0802053988176985,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3003730",2000,"Not Applicable","1718:282",0.15211,0.000503274766117057,1.0065380251041,0.315855320462443,0.905139703937341
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000615",2000,"Not Applicable","1718:282",-0.08613,5.73599785250508e-05,0.114725925451646,0.73486222595547,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000263",2000,"Not Applicable","1718:282",0.46556,0.00365772486264821,7.349506428416,0.00676561336337768,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000828",2000,"Not Applicable","1718:282",0.07829,0.000104760512626219,0.2092779115045,0.647383772772445,0.979122784315835
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000491",2000,"Not Applicable","1718:282",0.06354,5.5094183558902e-05,0.109987955909141,0.740192683158205,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Atopic.dermatitis","CARD.ARO_3000508",2000,"Not Applicable","1718:282",0.15102,0.000606553456591293,1.21158605124707,0.27115102669536,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003559",2000,"Not Applicable","1952:48",0.3534,0.000365029924674223,0.730462706069482,0.39283586859197,0.929559293703091
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3004454",2000,"Not Applicable","1952:48",0.33889,0.000399938606927634,0.798786062343917,0.37156436712313,0.923333835570661
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000190",2000,"Not Applicable","1952:48",-0.33432,0.000367476288140755,0.735564736227545,0.391188384363033,0.92868452223381
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000498",2000,"Not Applicable","1952:48",0.88244,0.00092624826848471,1.85640997633644,0.173193502035216,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003361",2000,"Not Applicable","1952:48",-0.37309,0.000666682601376447,1.33147691749998,0.248680855959816,0.890447172442715
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002686",2000,"Not Applicable","1952:48",-0.11975,9.46159701033849e-05,0.188834816810653,0.663935159911761,0.982652291203998
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002897",2000,"Not Applicable","1952:48",0.18029,6.64097796375177e-05,0.132690431391005,0.715697259323757,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000464",2000,"Not Applicable","1952:48",-0.04246,6.62540030430371e-06,0.0132522664548319,0.908362790379752,0.992576955649472
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002660",2000,"Not Applicable","1952:48",0.77142,0.00124430811503834,2.48935187647094,0.114777455928432,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000522",2000,"Not Applicable","1952:48",0.83693,0.00144161382133528,2.88676817865864,0.0894658225462172,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3001216",2000,"Not Applicable","1952:48",0.27793,0.000227260983257671,0.454065025556752,0.500488895494095,0.950251313682965
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003577",2000,"Not Applicable","1952:48",-0.2801,0.000654860075196403,1.30803334695567,0.25288825031321,0.891558865156195
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000792",2000,"Not Applicable","1952:48",0.48669,0.000875787097667457,1.75224840828881,0.185745985374934,0.871860108022199
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000793",2000,"Not Applicable","1952:48",0.56385,0.0011375763297245,2.27383841337288,0.131732005769602,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000794",2000,"Not Applicable","1952:48",0.08851,2.66962009903542e-05,0.0533910872681492,0.817287910206771,0.984896268264518
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003578",2000,"Not Applicable","1952:48",0.9764,0.00299977854982579,6.00371593964419,0.0143611399330463,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000074",2000,"Not Applicable","1952:48",0.56571,0.000986539902702031,1.9716045061739,0.160433308628697,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002986",2000,"Not Applicable","1952:48",0.55704,0.000849587178736007,1.69735221076327,0.192784973170828,0.873164607340788
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000656",2000,"Not Applicable","1952:48",0.65277,0.0020676158124863,4.14216156029796,0.0419596606022957,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000499",2000,"Not Applicable","1952:48",0.34519,0.000467689237367779,0.935603842749176,0.333528232970962,0.908885947979821
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000502",2000,"Not Applicable","1952:48",0.81269,0.00276351074683726,5.5288540834034,0.0188021532493596,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000796",2000,"Not Applicable","1952:48",0.18767,0.000147901770556749,0.295137337319896,0.58700774981545,0.96923605175923
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003381",2000,"Not Applicable","1952:48",0.68364,0.0013706532294331,2.74204562514536,0.0978968425219931,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3001214",2000,"Not Applicable","1952:48",0.18477,0.000206032570571729,0.412659687591535,0.520696442145674,0.953178944317643
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002867",2000,"Not Applicable","1952:48",-0.19377,6.66559956448345e-05,0.133796044058223,0.714566968646615,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000375",2000,"Not Applicable","1952:48",-0.61099,0.000688487168858063,1.3759319710938,0.240935331133051,0.887595771360685
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000412",2000,"Not Applicable","1952:48",0.8566,0.000944763848124439,1.88791398582403,0.169591739864944,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003369",2000,"Not Applicable","1952:48",0.11908,2.29830939554787e-05,0.0458946600583652,0.830389291616522,0.984896268264518
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002628",2000,"Not Applicable","1952:48",-0.12588,2.23180396776359e-05,0.0445795582888326,0.83280059292616,0.984896268264518
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002837",2000,"Not Applicable","1952:48",-0.51025,0.000339216758175934,0.677029811216985,0.410709715680058,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3004042",2000,"Not Applicable","1952:48",0.4842,0.000785491816795695,1.57053451528635,0.210276261171043,0.882186704896649
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002639",2000,"Not Applicable","1952:48",1.24099,0.00289574657666929,5.80411455192507,0.016078802074552,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3001329",2000,"Not Applicable","1952:48",0.57928,0.0013242196763871,2.64766146352713,0.103860267051649,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000194",2000,"Not Applicable","1952:48",-0.31004,0.00111347694026079,2.22774153035179,0.135709974603889,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002612",2000,"Not Applicable","1952:48",0.17031,0.000187381258281842,0.374076426493523,0.540860296483363,0.963710447571007
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000237",2000,"Not Applicable","1952:48",0.42187,0.000625393828117689,1.25174047982351,0.26335500760008,0.90128831423841
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003097",2000,"Not Applicable","1952:48",-1.73138,0.00318615093893969,6.39379567985574,0.0115285238128417,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002999",2000,"Not Applicable","1952:48",-0.4608,0.000595692958834487,1.19227757870415,0.275002467876371,0.904724387470265
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000410",2000,"Not Applicable","1952:48",-0.1625,0.000239419434055961,0.477868008301475,0.489470041585339,0.949006528866532
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3001777",2000,"Not Applicable","1952:48",-0.18723,0.000175337039759856,0.350115435125934,0.554114834833583,0.96911365927494
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000567",2000,"Not Applicable","1952:48",0.14023,7.09766609126539e-05,0.141678115575422,0.706658430471398,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002647",2000,"Not Applicable","1952:48",0.20546,8.05246141363263e-05,0.160724172635905,0.688533593495721,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002930",2000,"Not Applicable","1952:48",-1.05587,0.00139563223438627,2.79038294027373,0.0949884235184574,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003775",2000,"Not Applicable","1952:48",0.63539,0.00120774825281507,2.41655377200294,0.12021740700629,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003167",2000,"Not Applicable","1952:48",-0.41721,0.000310956110365235,0.621067222894676,0.430744602173343,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003838",2000,"Not Applicable","1952:48",0.04854,2.10068382054543e-05,0.0420132447499012,0.837615437323966,0.984896268264518
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000206",2000,"Not Applicable","1952:48",0.19306,0.000301989002660762,0.602834500665722,0.437590614728791,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000254",2000,"Not Applicable","1952:48",0.00411,1.46761360729042e-07,0.000292875954064814,0.986347685398791,0.998959205131665
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000829",2000,"Not Applicable","1952:48",0.31181,0.00052301949174646,1.04562077799605,0.30664179805273,0.905139703937341
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000027",2000,"Not Applicable","1952:48",0.63514,0.0012849268739083,2.5700477587442,0.109062741665853,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3004126",2000,"Not Applicable","1952:48",0.56297,0.00109170567528356,2.18113743985595,0.139869003145934,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003303",2000,"Not Applicable","1952:48",0.30118,0.000258005115902976,0.51511580496833,0.473016640463207,0.946523443485311
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000795",2000,"Not Applicable","1952:48",0.433,0.000754733859210518,1.5098906854296,0.21930069067423,0.882186704896649
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000518",2000,"Not Applicable","1952:48",0.58757,0.000911957589149711,1.82555296628655,0.176806914799412,0.871860108022199
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003550",2000,"Not Applicable","1952:48",0.31886,0.000326020988108846,0.651064090057483,0.419828677524234,0.932743430144537
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003549",2000,"Not Applicable","1952:48",0.87343,0.00198903342401976,3.98592623509168,0.0460175483271577,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003548",2000,"Not Applicable","1952:48",1.14234,0.00360723080925755,7.22810364855387,0.00723679993149284,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003576",2000,"Not Applicable","1952:48",-0.11279,6.92101167961822e-05,0.138356211772289,0.70996016343951,0.983937218670218
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002688",2000,"Not Applicable","1952:48",-0.33875,0.000378828928258686,0.756272907550831,0.384602045076264,0.92680552019942
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3004039",2000,"Not Applicable","1952:48",0.33197,0.00080231948793444,1.60221581095967,0.205737277699371,0.879364817051105
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000191",2000,"Not Applicable","1952:48",0.07169,8.86020803536613e-06,0.0177014478518666,0.894169795837439,0.991737583392346
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000196",2000,"Not Applicable","1952:48",0.39491,0.00023698158132094,0.474121827702644,0.491177082411947,0.949481493297428
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3000556",2000,"Not Applicable","1952:48",-0.74666,0.00180163606509462,3.60077887979382,0.0578967596295968,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3002629",2000,"Not Applicable","1952:48",-0.29982,0.000437932058910824,0.87530247918652,0.349604759903426,0.913526848369468
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003889",2000,"Not Applicable","1952:48",1.00005,0.00276703648649679,5.53967565976266,0.0186865609589865,0.868569643611079
"MED.DISEASES.Skin.Autoimmune.Psoriasis","CARD.ARO_3003899",2000,"Not Applicable","1952:48",0.26545,0.000298873889874157,0.597040557390342,0.439800950771078,0.932743430144537
