"Trait","Trait.short","N","Nz","Prev","MS.Mdl","VE_ID","CI_ID","MS.CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","MS.CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","MS.CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","MS.CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate","dehydroquinate",3571,0,100,"full.model",0.102520033284761,"0-0.26","0-0.26",-4235.50958006235,0.212895228943308,1,0.0324239193083573,1,0.031780212275691,"0-0.1","0-0.1",-4235.12345476782,0.37733154277662,1,0.082657060518732,1,0.0202501086064815,"0-0.07","0-0.07",-4235.04099572254,0.433113629472937,1,0.0533968299711816,1,0.845449645833066,"0.69-0.97","0.69-0.97",-4234.73376594061,-0.00559460649164932,0.000811061749622968,5.2784362938083e-12,-0.0510527860790666,0.0263755249742765,0.052915223595521,-0.04468672629875,0.0900649338250436,0.619780678177764,-0.00867722596149716,0.0234604497417173,0.71148223236651
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","salvage",3571,780,90.5,"full.model",0.076761930248998,"0-0.2","0-0.2",-8102.74709220834,0.21659128640843,1,0.0712824207492795,1,0.0297945055475577,"0-0.09","0-0.09",-8102.52138921584,0.299727164115807,1,0.0932193083573487,1,0,"0-0.04","0-0.04",-8101.98368537247,1,1,1,1,0.893443564203444,"0.79-1.00","0.79-1.00",-8101.98368537248,0.00344185277289665,0.00237971649430163,0.148084969622386,-0.109744467993347,0.0782997846490249,0.161036673776162,0.372078203084314,0.26578325012976,0.161533990930012,-0.0279297998908655,0.0692154510117737,0.686565925540023
"FUCCAT.PWY..fucose.degradation","degradation",3571,963,88.27,"full.model",0.0876793894032096,"0-0.21","0-0.21",-7317.54996133494,0.217253691966629,1,0.0518005763688761,1,0.050779246838245,"0-0.11","0-0.11",-7317.92902264172,0.131006060691202,1,0.0218383285302594,1,0,"0-0.05","0-0.05",-7316.78875149994,1,1,1,1,0.861541363758545,"0.74-1.00","0.74-1.00",-7316.78875149994,0.0147294294326563,0.00192196744100921,1.80616778448264e-14,-0.264790205543482,0.062518516650497,2.28156909759481e-05,0.514733411360426,0.213435064909707,0.01587995951063,-0.289077922893217,0.0555876764851365,1.98864514529806e-07
"PWY.7234..inosine.5..phosphate.biosynthesis.III","III",3571,4,99.95,"full.model",0.105872631540845,"0-0.25","0-0.25",-4288.65489715597,0.218910529392266,1,0.0290037463976945,1,0.0614317082552196,"0-0.12","0-0.12",-4289.2415189531,0.101313610404408,1,0.00896311239193084,1,0.000510775330658905,"0-0.05","0-0.05",-4287.89933699864,0.98447894256567,1,0.290883285302594,1,0.832184884873276,"0.69-0.97","0.69-0.97",-4287.89914776982,-0.0059253130121719,0.000826100815436072,7.35721101240169e-13,-0.0592383314734869,0.0266947621922943,0.0264799610557254,-0.0446456223140383,0.0914155420569805,0.625279931729381,0.0098671636066876,0.0238112000437553,0.678587268283762
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.","branch",3571,0,100,"no.family.ID",0.101066054078137,NA,"0-0.25",-4325.86767621231,0.22496662468459,1,0.0340325648414986,1,0.0497430326640003,NA,"0-0.12",-4326.07255049162,0.170089585502647,1,0.0236662824207493,1,0.00758363289523368,NA,NA,-4325.17701589821,0.762803123531869,1,0.175876657060519,1,0.841607280362629,NA,"0.69-0.96",-4325.13147372108,-0.00401101598333513,0.0008333745214017,1.48695211408552e-06,-0.0722603463907647,0.0270099297403675,0.00746567878426079,0.0162649765300475,0.0923735867619207,0.86023249322474,-0.00302209972062366,0.0240607084445445,0.900046103953413
"PWY.2941..L.lysine.biosynthesis.II","II",3571,30,99.63,"no.family.ID",0.0929115769710512,NA,"0-0.24",-5838.89265868688,0.228138922001487,1,0.0441095100864553,1,0.0492895863648951,NA,"0-0.11",-5839.39428148314,0.117101001175029,1,0.024514121037464,1,0,NA,NA,-5838.16644521445,0.999850991341439,1,1,1,0.857798836664054,NA,"0.71-0.98",-5838.16644519701,-0.0103431146426448,0.00127021580613018,3.86236521323172e-16,-0.0275011290315028,0.0413379836119762,0.505874586981234,0.0457337412733265,0.141073046012106,0.745798107235002,0.0907498743310745,0.036741836537062,0.0135138362290222
"PWY.5855..ubiquinol.7.biosynthesis..prokaryotic.","prokaryotic",3571,4749,42.13,"full.model",0.0830884889503176,"0-0.21","0-0.21",-7593.61436337656,0.228802145910293,1,0.0593956772334294,1,0.0273045116811948,"0-0.08","0-0.08",-7593.33939651827,0.34322218463103,1,0.107821902017291,1,0,"0-0.03","0-0.03",-7592.89021716626,1,1,1,1,0.889606999368488,"0.76-1.00","0.76-1.00",-7592.89021716662,0.0080874816663635,0.00206294238945702,8.84159280201595e-05,0.135901232100012,0.0679392435437237,0.0454641253086267,-0.0562987285992082,0.230466747154935,0.807012924968017,0.0220290034678743,0.0600189528371312,0.713593568216276
"PWY.5856..ubiquinol.9.biosynthesis..prokaryotic.","prokaryotic",3571,4749,42.13,"full.model",0.0830884889503176,"0-0.21","0-0.21",-7593.61436337656,0.228802145910293,1,0.0593956772334294,1,0.0273045116811948,"0-0.08","0-0.08",-7593.33939651827,0.34322218463103,1,0.107821902017291,1,0,"0-0.03","0-0.03",-7592.89021716626,1,1,1,1,0.889606999368488,"0.76-1.00","0.76-1.00",-7592.89021716662,0.0080874816663635,0.00206294238945702,8.84159280201595e-05,0.135901232100012,0.0679392435437237,0.0454641253086267,-0.0562987285992082,0.230466747154935,0.807012924968017,0.0220290034678743,0.0600189528371312,0.713593568216276
"PWY.5857..ubiquinol.10.biosynthesis..prokaryotic.","prokaryotic",3571,4749,42.13,"full.model",0.0830884889503176,"0-0.21","0-0.21",-7593.61436337656,0.228802145910293,1,0.0593956772334294,1,0.0273045116811948,"0-0.08","0-0.08",-7593.33939651827,0.34322218463103,1,0.107821902017291,1,0,"0-0.03","0-0.03",-7592.89021716626,1,1,1,1,0.889606999368488,"0.76-1.00","0.76-1.00",-7592.89021716662,0.0080874816663635,0.00206294238945702,8.84159280201595e-05,0.135901232100012,0.0679392435437237,0.0454641253086267,-0.0562987285992082,0.230466747154935,0.807012924968017,0.0220290034678743,0.0600189528371312,0.713593568216276
"PWY.6708..ubiquinol.8.biosynthesis..prokaryotic.","prokaryotic",3571,4749,42.13,"full.model",0.0830884889503176,"0-0.21","0-0.21",-7593.61436337656,0.228802145910293,1,0.0593956772334294,1,0.0273045116811948,"0-0.08","0-0.08",-7593.33939651827,0.34322218463103,1,0.107821902017291,1,0,"0-0.03","0-0.03",-7592.89021716626,1,1,1,1,0.889606999368488,"0.76-1.00","0.76-1.00",-7592.89021716662,0.0080874816663635,0.00206294238945702,8.84159280201595e-05,0.135901232100012,0.0679392435437237,0.0454641253086267,-0.0562987285992082,0.230466747154935,0.807012924968017,0.0220290034678743,0.0600189528371312,0.713593568216276
"PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation","degradation",3571,2621,68.06,"full.model",0.0937108661221815,"0-0.24","0-0.24",-8061.83963240602,0.237162015788695,1,0.0430299711815562,1,0.045196544009868,"0-0.11","0-0.11",-8061.90020488086,0.217842197675914,1,0.033485878962536,1,0.00987223855187326,"0-0.06","0-0.06",-8061.20903641201,0.712096104258387,1,0.14572795389049,1,0.851220351316077,"0.71-0.97","0.71-0.97",-8061.1409402571,-0.019410884770136,0.0023700000451112,2.60691522351263e-16,0.0805321046736616,0.0769397888466129,0.295242594820411,0.768471519619993,0.262959788677029,0.00347354330473503,-0.270372893725644,0.0684922779097528,7.89733154365416e-05
"PWY.5705..allantoin.degradation.to.glyoxylate.III","III",3571,6078,25.94,"no.family.ID",0.0812166669969377,NA,"0-0.22",-6576.09243539824,0.239982637849124,1,0.0627792507204611,1,0.0480768391143883,NA,"0-0.11",-6576.65876160926,0.112885850191269,1,0.0269400576368876,1,0,NA,NA,-6575.40208742586,0.999963459894281,1,1,1,0.870706493888674,NA,"0.74-0.98",-6575.40208742481,0.00482107038593155,0.00155996400601751,0.00199819103638926,0.00715522582483281,0.050831539496807,0.888056772229832,0.0729655920924626,0.173404364955861,0.673913617234413,0.0696267612932661,0.0451606536514212,0.123132615026478
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","IV",3571,1431,82.56,"no.family.ID",0.0842515297690552,NA,"0-0.22",-8406.20432729381,0.24104267116793,1,0.0573524495677233,1,0.108455984232975,NA,"0.05-0.17",-8410.0873993238,0.00249995040397776,0.652487055438195,5.96541786743516e-05,0.0158083573487032,2.40826056420298e-08,NA,NA,-8405.51708305896,1,1,0.307478097982709,1,0.807292461915364,NA,"0.68-0.91",-8405.51708444417,-0.0131332108848421,0.00264437012889769,6.81791436840021e-07,0.0336063207378971,0.0835456757769237,0.687499408104399,0.0374956171356389,0.289610730954588,0.896986538109145,0.149118145047736,0.0754552559118537,0.0481269262372381
"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.","containing",3571,0,100,"full.model",0.0951414753136011,"0-0.25","0-0.25",-3922.40920665178,0.245438756332839,1,0.0411772334293948,1,0.0416041672462217,"0-0.11","0-0.11",-3922.46355494677,0.22728398273781,1,0.0432662824207493,1,0.0128971923787103,"0-0.06","0-0.06",-3921.89889472994,0.566568696864516,1,0.111668587896254,1,0.850357165061467,"0.71-1.00","0.71-1.00",-3921.7346659073,-0.0043051611236586,0.000743433795065571,7.00044440058956e-09,-0.1089916122894,0.024144258811743,6.35611965759293e-06,-0.148524042660701,0.082504369253055,0.071829681545762,0.00511055787736406,0.0214900339241389,0.812027996315532
"ARO.PWY..chorismate.biosynthesis.I","I",3571,0,100,"full.model",0.0948370584344624,"0-0.22","0-0.22",-4185.45811550784,0.25561669282968,1,0.0415723342939481,1,0.0331793623535917,"0-0.1","0-0.1",-4185.2300380564,0.360489380435049,1,0.0757680115273775,1,0.0245325210527063,"0-0.08","0-0.08",-4185.24749521596,0.350650412174683,1,0.0329371757925072,1,0.84745105815924,"0.69-0.97","0.69-0.97",-4184.81194422162,-0.00524250228667502,0.000800495495924704,5.78958858408788e-11,-0.0553754672069364,0.0259735408787268,0.0330072325284961,-0.0290912589039142,0.0888201556402606,0.743267113206992,-0.0189582568884319,0.0231369411120839,0.412561998169493
"PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.","phosphorylase",3571,2991,63.56,"full.model",0.0873532439926236,"0-0.24","0-0.24",-7744.3823319925,0.261805900795988,1,0.0523161383285303,1,0,"0-0.05","0-0.05",-7743.75274077445,0.999972627952417,1,1,1,0.0257223448402691,"0-0.07","0-0.07",-7744.55105278009,0.206382294278428,1,0.0285795389048991,1,0.886924411167107,"0.76-0.98","0.76-0.98",-7743.75274077387,0.00706415769204964,0.00214931760161068,0.00101369510778984,0.0220006124116006,0.0709307314516309,0.756431388661464,-0.160019424533529,0.240457977236854,0.50574499441273,0.0949050280109453,0.0626303465564368,0.129691340306422
"PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.","aspartate",3571,1,99.99,"no.family.ID",0.0894153832113881,NA,"0-0.22",-4554.45786615741,0.269623897475968,1,0.0491475504322767,1,0.0451794223502106,NA,"0-0.11",-4554.59761126732,0.220956286224316,1,0.0335236311239193,1,0.00156370202674152,NA,NA,-4553.85019613798,0.954055885942805,1,0.272201729106628,1,0.86384149241166,NA,"0.73-1.00",-4553.84853643616,-0.00483483527604809,0.000885702788041841,4.79482554740498e-08,-0.0883989132097135,0.0288698403961495,0.00219877143089956,0.131483832405828,0.0984530866426654,0.181713634994249,-0.0625664894337103,0.0256413778766217,0.0146848402331868
"ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.","glucose",3571,0,100,"full.model",0.0923214272362141,"0-0.24","0-0.24",-4161.82331435911,0.270055638795264,1,0.0449239193083573,1,0.0282810198764768,"0-0.09","0-0.09",-4161.50775451193,0.444224971709541,1,0.101909221902017,1,0.00747827508606172,"0-0.06","0-0.06",-4161.25523770723,0.776876307486572,1,0.17736023054755,1,0.871919277801247,"0.73-1.00","0.73-1.00",-4161.2150821749,-0.00548388772744068,0.000791149658204753,4.16275428020259e-12,-0.066275062189062,0.0259380551688251,0.0106148624353423,-0.0366750323939275,0.0881903323427613,0.677510784800526,0.00291269387919817,0.0229686378713164,0.899089371007364
"PWY.4984..urea.cycle","cycle",3571,148,98.2,"full.model",0.0853101637925419,"0-0.24","0-0.24",-6623.37091072255,0.274006775876072,1,0.0555870317002882,1,0,"0-0.05","0-0.05",-6622.7726219115,1,1,1,1,0.0497321991910752,"0.01-0.09","0.01-0.09",-6626.04877774151,0.0104747980115705,1,0.000780115273775216,0.216091930835735,0.864957637016383,"0.73-0.95","0.73-0.95",-6622.77262191156,-0.0111515601957443,0.0015779903063523,1.58389286309312e-12,0.0566250137255506,0.0515257898186723,0.271783551734707,-0.374772331313385,0.17574540283929,0.0329679795195134,0.0940290308405348,0.0457840062312993,0.0399996236915298
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol","propanediol",3571,3760,54.19,"full.model",0.0731253523351324,"0-0.2","0-0.2",-8017.43623701657,0.28401822377647,1,0.0789348703170029,1,0.0715797695351257,"0.01-0.13","0.01-0.13",-8019.39098733325,0.0245229484567338,1,0.00354063400576369,0.814345821325648,0,"0-0.04","0-0.04",-8016.86235623531,1,1,1,1,0.855294878129742,"0.73-0.95","0.73-0.95",-8016.86235623565,-3.12431975289453e-05,0.00234896048785702,0.989387761071781,-0.159095516742738,0.0756561340191632,0.0354765545070795,0.720301929611766,0.259707878783993,0.0055455443946772,0.0226472522966891,0.0676425404130445,0.73777005219643
"TRPSYN.PWY..L.tryptophan.biosynthesis","biosynthesis",3571,11,99.87,"no.family.ID",0.0803195725553737,NA,"0-0.21",-4531.57035603491,0.284080711603302,1,0.064414409221902,1,0.0644537151483626,NA,"0-0.12",-4532.72215546257,0.0632111204092732,1,0.00685043227665706,1,0.000715747693501112,NA,NA,-4530.99710754886,0.975195699519648,1,0.287278674351585,1,0.854510964602763,NA,"0.73-0.95",-4530.9966241743,-0.00163807790640179,0.000883851500038346,0.0638335493852043,0.0140423081031939,0.0285513583059687,0.622842162679521,-0.388124932124421,0.0978452521398398,7.286784672042e-05,0.0525808712337973,0.0254842907794831,0.0390873605299833
"PWY0.1061..superpathway.of.L.alanine.biosynthesis","biosynthesis",3571,2968,63.84,"full.model",0.0793199308526987,"0-0.22","0-0.22",-7892.51712787428,0.28859735809974,1,0.0663175792507205,1,0.0467086468993633,"0-0.11","0-0.11",-7892.85310352813,0.179941819643865,1,0.0298827089337176,1,0.0118780799865614,"0-0.06","0-0.06",-7892.07655502661,0.620612595025466,1,0.122408357348703,1,0.862093342261377,"0.73-0.97","0.73-0.97",-7891.95405127414,0.0120484954003987,0.0022604913611953,9.81944800107796e-08,0.0479335384938177,0.0733158421642125,0.513243822620173,0.0780143854582111,0.250789426284459,0.755743409999474,0.0492646240394837,0.0653214525079184,0.450736632447704
"KETOGLUCONMET.PWY..ketogluconate.metabolism","metabolism",3571,5306,35.35,"full.model",0.0715941649000682,"0-0.2","0-0.2",-7378.31459147393,0.288817578509764,1,0.0823123919308357,1,0.0826419904213003,"0.02-0.14","0.02-0.14",-7381.32842927345,0.00748470209573536,1,0.001164265129683,0.286409221902017,0,"0-0.03","0-0.03",-7377.75202897052,1,1,1,1,0.845763844678631,"0.73-0.94","0.73-0.94",-7377.75202897247,0.00401128720163118,0.00196938847210187,0.0416682169970803,0.0512645851491189,0.0630779800855892,0.416379982950666,0.0660124723255244,0.217165479703534,0.761148356201143,-0.0713951458450593,0.0565655749559049,0.206889057919795
"PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation","degradation",3571,6640,19.09,"no.family.ID",0.068657261546101,NA,"0-0.2",-6937.09566745449,0.3111978064367,1,0.0890547550432277,1,0.0867404361093964,NA,"0.03-0.14",-6939.84798855818,0.010605638917792,1,0.000746974063400576,0.185996541786744,0,NA,NA,-6936.58287479022,0.999954497118131,1,1,1,0.844602302344503,NA,"0.71-0.94",-6936.5828747886,0.00797654000443916,0.00174204699561797,4.67580222795528e-06,0.0509455170423993,0.0556878328820893,0.360275066551432,-0.228524930573178,0.191927807214596,0.23377855893468,-0.061026541403486,0.0499926490802531,0.222195728459455
"PWY0.1533..methylphosphonate.degradation.I","I",3571,5447,33.63,"full.model",0.0781851632038938,"0-0.22","0-0.22",-7234.02951378929,0.316554057795621,1,0.068471181556196,1,0.0353242538908121,"0-0.1","0-0.1",-7234.0632160667,0.300824485612374,1,0.0659582132564842,1,0.00428898559882801,"0-0.05","0-0.05",-7233.54492861127,0.853790344902513,1,0.225731700288184,1,0.882201597306466,"0.75-1.00","0.75-1.00",-7233.52794823972,0.00599612443537938,0.00187086048319217,0.00135058320409524,0.146279912433847,0.0612530176440104,0.0169345434712964,-0.103513979117213,0.20847002668027,0.619512552724341,-0.0214636477368861,0.054292485266128,0.692596650023206
"PWY0.1261..anhydromuropeptides.recycling","recycling",3571,294,96.42,"no.family.ID",0.067705135598536,NA,"0-0.2",-6211.62827756384,0.317887863387522,1,0.0913515850144092,1,0.0467760317688113,NA,"0-0.11",-6212.2537512155,0.133738450481058,1,0.0297302593659942,1,0,NA,NA,-6211.12946916988,0.999994728177651,1,1,1,0.885518832632653,NA,"0.75-0.99",-6211.12946916986,-0.0106109480153161,0.00140708066839793,4.65993122873937e-14,0.0804626531684877,0.0459154125926662,0.0797032396504282,0.0466565120352389,0.156567561395078,0.76570619213137,-0.0800330071577374,0.0407739792933231,0.0496641707199777
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis","biosynthesis",3571,207,97.48,"no.family.ID",0.0664670471045606,NA,"0-0.2",-5872.20302232113,0.335887372945126,1,0.0944146974063401,1,0.00527684765626825,NA,"0-0.06",-5871.75664502135,0.855180185460853,1,0.307912968299712,1,5.2979787345337e-09,NA,NA,-5871.73998941045,1,1,0.3167,1,0.928256099941192,NA,"0.8-1.00",-5871.73998953128,-0.00875804498247696,0.00126473173134601,4.36517060640467e-12,-0.0558929050747816,0.0421790924773875,0.185127060510706,-0.193186626791062,0.142206118633649,0.174305941901489,0.0726117218190104,0.0370326750518021,0.0499084951713058
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation","degradation",3571,4559,44.45,"full.model",0.0719506357064703,"0-0.22","0-0.22",-8215.15622543687,0.343072098227321,1,0.0815092219020173,1,0,"0-0.04","0-0.04",-8214.70676661081,1,1,1,1,0.010525356559556,"0-0.05","0-0.05",-8214.85774713254,0.582655635845711,1,0.137822478386167,1,0.917524007733974,"0.79-0.99","0.79-0.99",-8214.70676661823,0.0134281208828573,0.00244123968807827,3.78643626895906e-08,0.0980467777982058,0.0812077969008985,0.227294802816456,-0.066629869935918,0.274177351995759,0.807991910519773,-0.0673179530526152,0.0714044337487168,0.34579859520642
"ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.","cycle",3571,199,97.58,"no.family.ID",0.0594280502653504,NA,"0-0.18",-6584.06234156028,0.345633863382264,1,0.113426224783862,1,0.156655181339145,NA,"0.1-0.21",-6594.50692591022,3.05995592968428e-06,0.000841487880663177,0,0,8.05031982867536e-11,NA,NA,-6583.6176303289,1,1,0.386279250720461,1,0.783916768315001,NA,"0.67-0.87",-6583.61763032961,0.00445884686010815,0.00160394105088205,0.00543703024901016,-0.0121443417422982,0.0495030571695924,0.80620472953926,0.058138768283498,0.173744927400532,0.737910710940491,-0.101983063159649,0.0452863316720912,0.0243247221812736
"P161.PWY..acetylene.degradation","degradation",3571,34,99.59,"no.family.ID",0.062129947848215,NA,"0-0.19",-4387.93428171027,0.346847159556425,1,0.105836311239193,1,0.0715318739109279,NA,"0.01-0.13",-4390.14445139564,0.0212606633333149,1,0.00355590778097983,0.814345821325648,1.19602647034183e-10,NA,NA,-4387.49180242204,1,1,0.380644956772334,1,0.866338178121254,NA,"0.75-0.96",-4387.49180243516,-0.0016715361894362,0.000849611603424567,0.0491357150058331,-0.113578442685542,0.0273808925642985,3.35258680296182e-05,-0.108494109503118,0.0939849869324302,0.248345630685847,0.012053493914721,0.0244779793188706,0.622421096677883
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","II",3571,7,99.91,"full.model",0.0712122277038786,"0-0.22","0-0.22",-4054.14876806783,0.347296001172531,1,0.0831616714697406,1,0.0407632131994426,"0-0.11","0-0.11",-4054.40629852693,0.236996095039693,1,0.0458383285302594,1,0.0386645746726143,"0-0.09","0-0.09",-4054.93040083475,0.117781380899439,1,0.00490547550432277,1,0.849359984424064,"0.72-0.95","0.72-0.95",-4053.70711179302,0.000104177013439311,0.000774464899112109,0.892995485840805,-0.0759656986140442,0.0249029711492483,0.00228485576262971,0.148842429856982,0.0856295226944014,0.082173124059303,-0.00606348359480871,0.0223089512326502,0.785778884965804
"PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP","CTP",3571,1427,82.61,"full.model",0.0644878083599881,"0-0.2","0-0.2",-8513.81925727192,0.364079646554688,1,0.0995172910662824,1,0.108910379407764,"0.05-0.17","0.05-0.17",-8518.26022178134,0.00183697243003037,0.486797693958048,5.56195965417867e-05,0.0147948126801153,0,"0-0.04","0-0.04",-8513.40737131222,0.999936555346555,1,1,1,0.826601812232248,"0.7-0.92","0.7-0.92",-8513.40737130905,-0.0128019186471537,0.00272341428541897,2.59287445846851e-06,0.0347031515947868,0.0860980731010692,0.686900136265665,0.0192400190766335,0.298466545146985,0.948601647092296,0.144174648491187,0.0777556599062082,0.0637103610157606
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","biosynthesis",3571,4875,40.6,"no.family.ID",0.0624701240722029,NA,"0-0.2",-7696.66957009558,0.365070990554442,1,0.104924495677233,1,0.047701182364458,NA,"0-0.11",-7697.54118709922,0.109348805543742,1,0.0277391930835735,1,0,NA,NA,-7696.2593833522,1,1,1,1,0.889828693563339,NA,"0.76-1.00",-7696.25938335362,0.00630971535771502,0.00213258826301763,0.0030892725741938,0.113036917096143,0.0695774288322401,0.10424344668646,-0.213714776445709,0.23730540548449,0.367806574640857,0.00950752897317817,0.061799276722425,0.877731705749274
"PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate","enoate",3571,6506,20.73,"no.family.ID",0.0586201061890159,NA,"0-0.19",-6593.78691679495,0.380107288473698,1,0.115723342939481,1,0.0768774018476497,NA,"0.02-0.13",-6596.02780286766,0.0219199604343623,1,0.00209193083573487,0.499971469740634,1.20885641097344e-08,NA,NA,-6593.4017391352,1,1,0.310826224783862,1,0.86450247987477,NA,"0.73-0.93",-6593.40173935289,0.00752843126399395,0.00157765290043222,1.82479231313095e-06,0.0375609246186332,0.0507136705817775,0.458907542733451,-0.207436903828148,0.174319286521116,0.234053262543877,-0.0290860025051548,0.0454014086250073,0.521755973921788
"HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.oxopent.4.enoate","enoate",3571,6506,20.73,"no.family.ID",0.0586201061890159,NA,"0-0.19",-6593.78691679495,0.380107288473698,1,0.115723342939481,1,0.0768774018476497,NA,"0.02-0.13",-6596.02780286766,0.0219199604343623,1,0.00209193083573487,0.499971469740634,1.20885641097344e-08,NA,NA,-6593.4017391352,1,1,0.310826224783862,1,0.86450247987477,NA,"0.73-0.93",-6593.40173935289,0.00752843126399395,0.00157765290043222,1.82479231313095e-06,0.0375609246186332,0.0507136705817775,0.458907542733451,-0.207436903828148,0.174319286521116,0.234053262543877,-0.0290860025051548,0.0454014086250073,0.521755973921788
"SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I","I",3571,0,100,"full.model",0.0708359803736121,"0-0.23","0-0.23",-4427.95933768673,0.406176519371054,1,0.0840051873198847,1,0.0554086627641305,"0-0.12","0-0.12",-4428.69446239445,0.141624989942334,1,0.0150302593659942,1,0.011549894356083,"0-0.07","0-0.07",-4427.69816828186,0.682230777483461,1,0.125978386167147,1,0.862205462506174,"0.71-1.00","0.71-1.00",-4427.61435553012,-0.00463033549473035,0.00085828325351835,6.856921391534e-08,-0.0535196441803615,0.0277295858359007,0.0535999411859918,-0.00465515729878933,0.0950628201825877,0.96094378226274,-0.0585839333773916,0.0247606990367903,0.0179812100975947
"PWY.7456..mannan.degradation","degradation",3571,832,89.86,"full.model",0.063545410558754,"0-0.21","0-0.21",-8303.32581043037,0.409755108471524,1,0.102004322766571,1,0.0726383433087453,"0-0.14","0-0.14",-8304.88729011165,0.0511770202101616,1,0.00318731988472622,0.739458213256484,0.0185812533508067,"0-0.08","0-0.08",-8303.2041246156,0.50899165377842,1,0.0637743515850144,1,0.845234992781694,"0.71-0.94","0.71-0.94",-8302.98605485507,-0.000621226552023287,0.00255470628520813,0.807874123004741,-0.0467522864739189,0.0815800693665744,0.566587371890047,0.0581719943104711,0.281453010186444,0.836256208775281,-0.244086978918868,0.0733217622136021,0.000871633874139602
"PWY.6353..purine.nucleotides.degradation.II..aerobic.","aerobic",3571,232,97.17,"no.family.ID",0.0682925223315285,NA,"0-0.22",-5917.86241539362,0.411499259264053,1,0.0899319884726225,1,0.0506422906146953,NA,"0-0.11",-5918.61544768575,0.139766370655828,1,0.0220691642651297,1,0,NA,NA,-5917.52518294664,0.999993633669683,1,1,1,0.881065187053776,NA,"0.73-0.98",-5917.5251829466,-0.00128389280141705,0.00129740229813258,0.32237589352072,-0.0506658391920799,0.0422504498868732,0.230458471130211,0.0186240716970296,0.144220920269572,0.897250261892998,0.0413081740493801,0.0375591347077345,0.271411873183875
"COA.PWY..coenzyme.A.biosynthesis.I","I",3571,0,100,"no.family.ID",0.0671351527232938,NA,"0-0.25",-4178.59753656013,0.412151269179154,1,0.0927700288184438,1,0.0527458111491319,NA,"0.01-0.13",-4179.35534328778,0.139071755029872,1,0.0186726224783862,1,0.0266845358187454,NA,NA,-4178.80362367313,0.2976349740565,1,0.0253703170028818,1,0.853434500308829,NA,"0.68-0.94",-4178.2612432855,-0.00489483570634501,0.000802293769263891,1.05372863520931e-09,-0.0482975169240298,0.0257829031499122,0.0610355110768429,-0.115466969802667,0.0886681971025397,0.192835523799852,-0.0029560705554376,0.0230986997461064,0.898168262194726
"PWY.6608..guanosine.nucleotides.degradation.III","III",3571,3,99.96,"full.model",0.06653009118869,"0-0.22","0-0.22",-3878.28175603745,0.413660568884011,1,0.0942682997118156,1,0.0562392002155471,"0-0.12","0-0.12",-3879.12035061127,0.12564972476112,1,0.0140043227665706,1,0.0149957408164109,"0-0.07","0-0.07",-3878.07638689,0.611831195755095,1,0.0915317002881844,1,0.862234967779352,"0.72-0.96","0.72-0.96",-3877.94762841318,3.96215074539423e-05,0.000736385624272985,0.957090224069985,-0.0617980206824144,0.0237489266991273,0.00926441542723943,0.0724077824188148,0.0815051523923871,0.374334828556934,-0.012067736992723,0.0212300340932557,0.569744664567399
